"type","id","created","modified","mitre_attack_id","created_by_ref","relationship_type","source_ref","target_ref","object_marking_refs","spec_version","x_mitre_attack_spec_version","x_mitre_domains","x_mitre_modified_by_ref","x_mitre_version","description","external_references"
"relationship","relationship--50271beb-48b1-411e-86b5-990b4cbb1fb5","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--166c0eca-02fd-424a-92c0-6b5106994d31","attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","ZLib has the ability to enumerate files and drives.","[{'source_name': 'Cylance Dust Storm', 'description': 'Gross, J. (2016, February 23). Operation Dust Storm. Retrieved September 19, 2017.', 'url': 'https://www.cylance.com/content/dam/cylance/pdfs/reports/Op%20Dust%20Storm%20Report.pdf'}]"
"relationship","relationship--3126c7fa-02eb-475f-a474-26d4d6af7a67","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--166c0eca-02fd-424a-92c0-6b5106994d31","attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","ZLib has the ability to enumerate system information.","[{'source_name': 'Cylance Dust Storm', 'description': 'Gross, J. (2016, February 23). Operation Dust Storm. Retrieved September 19, 2017.', 'url': 'https://www.cylance.com/content/dam/cylance/pdfs/reports/Op%20Dust%20Storm%20Report.pdf'}]"
"relationship","relationship--b7601a08-a52d-4daa-acb9-2f5e3392b6c3","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--166c0eca-02fd-424a-92c0-6b5106994d31","attack-pattern--322bad5a-1c49-4d23-ab79-76d641794afa","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","ZLib has the ability to discover and manipulate Windows services.","[{'source_name': 'Cylance Dust Storm', 'description': 'Gross, J. (2016, February 23). Operation Dust Storm. Retrieved September 19, 2017.', 'url': 'https://www.cylance.com/content/dam/cylance/pdfs/reports/Op%20Dust%20Storm%20Report.pdf'}]"
"relationship","relationship--98a9bef7-8aff-4cbb-958b-14cb72954b8a","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--166c0eca-02fd-424a-92c0-6b5106994d31","attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","ZLib has the ability to execute shell commands.","[{'source_name': 'Cylance Dust Storm', 'description': 'Gross, J. (2016, February 23). Operation Dust Storm. Retrieved September 19, 2017.', 'url': 'https://www.cylance.com/content/dam/cylance/pdfs/reports/Op%20Dust%20Storm%20Report.pdf'}]"
"relationship","relationship--7296e1e2-514d-4a6c-a1fe-18558a5e3b0f","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--166c0eca-02fd-424a-92c0-6b5106994d31","attack-pattern--0259baeb-9f63-4c69-bf10-eb038c390688","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","ZLib has the ability to obtain screenshots of the compromised system.","[{'source_name': 'Cylance Dust Storm', 'description': 'Gross, J. (2016, February 23). Operation Dust Storm. Retrieved September 19, 2017.', 'url': 'https://www.cylance.com/content/dam/cylance/pdfs/reports/Op%20Dust%20Storm%20Report.pdf'}]"
"relationship","relationship--e584ec5f-af99-4d61-8b02-3dbacae4adf4","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--552462b9-ae79-49dd-855c-5973014e157f","attack-pattern--f2d44246-91f1-478a-b6c8-1227e0ca109d","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","Some variants of the Zeroaccess Trojan have been known to store data in Extended Attributes.","[{'source_name': 'Ciubotariu 2014', 'description': 'Ciubotariu, M. (2014, January 23). Trojan.Zeroaccess.C Hidden in NTFS EA. Retrieved December 2, 2014.', 'url': 'http://www.symantec.com/connect/blogs/trojanzeroaccessc-hidden-ntfs-ea'}]"
"relationship","relationship--da6aa745-9eb5-44d9-80f8-e9f542d106d2","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--552462b9-ae79-49dd-855c-5973014e157f","attack-pattern--0f20e3cb-245b-4a61-8a91-2d93f7cb0e9b","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","Zeroaccess is a kernel-mode rootkit.","[{'source_name': 'Sophos ZeroAccess', 'description': 'Wyke, J. (2012, April). ZeroAccess. Retrieved July 18, 2016.', 'url': 'https://sophosnews.files.wordpress.com/2012/04/zeroaccess2.pdf'}]"
"relationship","relationship--d4d35e55-6a09-47ef-8de5-160468276025","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","tool--0c8465c0-d0b4-4670-992e-4eee8d7ff952","attack-pattern--35dd844a-b219-4e2b-a6bb-efa9a75995a9","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","at can be used to schedule a task on a system.","[{'source_name': 'TechNet At', 'description': 'Microsoft. (n.d.). At. Retrieved April 28, 2016.', 'url': 'https://technet.microsoft.com/en-us/library/bb490866.aspx'}]"
"relationship","relationship--542bb806-3e73-42f5-8a3e-86b498093f4b","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","tool--0a68f1f1-da74-4d28-8d9a-696c082706cc","attack-pattern--d519cfd5-f3a8-43a9-a846-ed0bb40672b1","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","certutil can be used to install browser root certificates as a precursor to performing man-in-the-middle between connections to banking websites. Example command: `certutil -addstore -f -user ROOT ProgramData\cert512121.der`.","[{'source_name': 'Palo Alto Retefe', 'description': 'Levene, B., Falcone, R., Grunzweig, J., Lee, B., Olson, R. (2015, August 20). Retefe Banking Trojan Targets Sweden, Switzerland and Japan. Retrieved July 3, 2017.', 'url': 'https://researchcenter.paloaltonetworks.com/2015/08/retefe-banking-trojan-targets-sweden-switzerland-and-japan/'}]"
"relationship","relationship--5918cee6-c2f1-41be-ab96-36f3d17e5293","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","tool--0a68f1f1-da74-4d28-8d9a-696c082706cc","attack-pattern--3ccef7ae-cb5e-48f6-8302-897105fbf55c","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","certutil has been used to decode binaries hidden inside certificate files as Base64 information.","[{'source_name': 'Malwarebytes Targeted Attack against Saudi Arabia', 'description': 'Malwarebytes Labs. (2017, March 27). New targeted attack against Saudi Arabia Government. Retrieved July 3, 2017.', 'url': 'https://blog.malwarebytes.com/cybercrime/social-engineering-cybercrime/2017/03/new-targeted-attack-saudi-arabia-government/'}]"
"relationship","relationship--73f5c564-53b1-48bc-8cab-32fa4a608672","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","tool--0a68f1f1-da74-4d28-8d9a-696c082706cc","attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","certutil can be used to download files from a given URL.","[{'source_name': 'TechNet Certutil', 'description': 'Microsoft. (2012, November 14). Certutil. Retrieved July 3, 2017.', 'url': 'https://technet.microsoft.com/library/cc732443.aspx'}, {'source_name': 'Twitter subTee Certutil Downloader', 'description': 'Smith, Casey. (2017, July 20). SubTee Twitter Status. Retrieved July 21, 2017.', 'url': 'https://twitter.com/subTee/status/888102593838362624'}]"
"relationship","relationship--745106bb-3641-488e-ae1c-547cd6ea9b7a","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","tool--bba595da-b73a-4354-aa6c-224d4de7cb4e","attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","cmd can be used to find information about the operating system.","[{'source_name': 'TechNet Dir', 'description': 'Microsoft. (n.d.). Dir. Retrieved April 18, 2016.', 'url': 'https://technet.microsoft.com/en-us/library/cc755121.aspx'}]"
"relationship","relationship--2c09a27c-2eea-4287-9908-964533234e71","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","tool--bba595da-b73a-4354-aa6c-224d4de7cb4e","attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","cmd can be used to find files and directories with native functionality such as `dir` commands.","[{'source_name': 'TechNet Dir', 'description': 'Microsoft. (n.d.). Dir. Retrieved April 18, 2016.', 'url': 'https://technet.microsoft.com/en-us/library/cc755121.aspx'}]"
"relationship","relationship--fb60b027-facd-4be2-b8b2-0fb9351ea235","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","tool--bba595da-b73a-4354-aa6c-224d4de7cb4e","attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","cmd is used to execute programs and other actions at the command-line interface.","[{'source_name': 'TechNet Cmd', 'description': 'Microsoft. (n.d.). Cmd. Retrieved April 18, 2016.', 'url': 'https://technet.microsoft.com/en-us/library/bb490880.aspx'}]"
"relationship","relationship--d7d3cf5c-e541-4639-95c6-8cdea60b084d","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","tool--bba595da-b73a-4354-aa6c-224d4de7cb4e","attack-pattern--56fca983-1cf1-4fd1-bda0-5e170a37ab59","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","cmd can be used to delete files from the file system.","[{'source_name': 'TechNet Del', 'description': 'Microsoft. (n.d.). Del. Retrieved April 22, 2016.', 'url': 'https://technet.microsoft.com/en-us/library/cc771049.aspx'}]"
"relationship","relationship--fb866766-d3a5-46f6-9d0e-afc6bd1c7962","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","tool--bba595da-b73a-4354-aa6c-224d4de7cb4e","attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","cmd can be used to copy files to a remotely connected system.","[{'source_name': 'TechNet Copy', 'description': 'Microsoft. (n.d.). Copy. Retrieved April 26, 2016.', 'url': 'https://technet.microsoft.com/en-us/library/bb490886.aspx'}]"
"relationship","relationship--44259d7d-e156-4e09-a401-ff62f0706cdd","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","tool--38952eac-cb1b-4a71-bad2-ee8223a1c8fe","attack-pattern--72b74d71-8169-42aa-92e0-e7b04b9f5a08","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","dsquery can be used to gather information on user accounts within a domain.","[{'source_name': 'TechNet Dsquery', 'description': 'Microsoft. (n.d.). Dsquery. Retrieved April 18, 2016.', 'url': 'https://technet.microsoft.com/en-us/library/cc732952.aspx'}]"
"relationship","relationship--f36a8899-940f-4c8f-924d-eef2f056744d","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","tool--38952eac-cb1b-4a71-bad2-ee8223a1c8fe","attack-pattern--15dbf668-795c-41e6-8219-f0447c0e64ce","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","dsquery can be used to gather information on permission groups within a domain.","[{'source_name': 'TechNet Dsquery', 'description': 'Microsoft. (n.d.). Dsquery. Retrieved April 18, 2016.', 'url': 'https://technet.microsoft.com/en-us/library/cc732952.aspx'}]"
"relationship","relationship--becf0a5e-4636-4d2f-bd4a-fd60b15ee74a","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--88c621a7-aef9-4ae0-94e3-1fc87123eb24","attack-pattern--bb5a00de-e086-4859-a231-fa793f6797e2","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","The gh0st RAT has a keylogger.","[{'source_name': 'Alintanahin 2014', 'description': 'Alintanahin, K. (2014, March 13). Kunming Attack Leads to Gh0st RAT Variant. Retrieved November 12, 2014.', 'url': 'http://blog.trendmicro.com/trendlabs-security-intelligence/kunming-attack-leads-to-gh0st-rat-variant/'}]"
"relationship","relationship--af883d09-3f26-4267-9081-4783447e3283","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--88c621a7-aef9-4ae0-94e3-1fc87123eb24","attack-pattern--56fca983-1cf1-4fd1-bda0-5e170a37ab59","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","gh0st RAT is able to delete files.","[{'source_name': 'FireEye Hacking Team', 'description': 'FireEye Threat Intelligence. (2015, July 13). Demonstrating Hustle, Chinese APT Groups Quickly Use Zero-Day Vulnerability (CVE-2015-5119) Following Hacking Team Leak. Retrieved January 25, 2016.', 'url': 'https://www.fireeye.com/blog/threat-research/2015/07/demonstrating%20hustle.html'}]"
"relationship","relationship--a564f3da-349a-4e65-826c-8ca60bc920bf","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--88c621a7-aef9-4ae0-94e3-1fc87123eb24","attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","gh0st RAT is able to list processes.","[{'source_name': 'FireEye Hacking Team', 'description': 'FireEye Threat Intelligence. (2015, July 13). Demonstrating Hustle, Chinese APT Groups Quickly Use Zero-Day Vulnerability (CVE-2015-5119) Following Hacking Team Leak. Retrieved January 25, 2016.', 'url': 'https://www.fireeye.com/blog/threat-research/2015/07/demonstrating%20hustle.html'}]"
"relationship","relationship--68852bf2-c3cf-4d59-b1c1-f6af8fb61be6","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--88c621a7-aef9-4ae0-94e3-1fc87123eb24","attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","gh0st RAT is able to open a command shell.","[{'source_name': 'FireEye Hacking Team', 'description': 'FireEye Threat Intelligence. (2015, July 13). Demonstrating Hustle, Chinese APT Groups Quickly Use Zero-Day Vulnerability (CVE-2015-5119) Following Hacking Team Leak. Retrieved January 25, 2016.', 'url': 'https://www.fireeye.com/blog/threat-research/2015/07/demonstrating%20hustle.html'}]"
"relationship","relationship--ad696f42-0631-43fb-893b-a5616f14f93f","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--88c621a7-aef9-4ae0-94e3-1fc87123eb24","attack-pattern--799ace7f-e227-4411-baa0-8868704f2a69","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","gh0st RAT is able to wipe event logs.","[{'source_name': 'FireEye Hacking Team', 'description': 'FireEye Threat Intelligence. (2015, July 13). Demonstrating Hustle, Chinese APT Groups Quickly Use Zero-Day Vulnerability (CVE-2015-5119) Following Hacking Team Leak. Retrieved January 25, 2016.', 'url': 'https://www.fireeye.com/blog/threat-research/2015/07/demonstrating%20hustle.html'}]"
"relationship","relationship--108a1655-faba-4016-a276-c224665cb5c4","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","tool--b07c2c47-fefb-4d7c-a69e-6a3296171f54","attack-pattern--0a3ead4e-6d47-4ccb-854c-a6a4f9d96b22","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","gsecdump can dump Windows password hashes and LSA secrets.","[{'source_name': 'TrueSec Gsecdump', 'description': 'TrueSec. (n.d.). gsecdump v2.0b5. Retrieved September 29, 2015.', 'url': 'https://www.truesec.se/sakerhet/verktyg/saakerhet/gsecdump%20v2.0b5'}]"
"relationship","relationship--3ada7220-b5a6-45b9-a7ca-4a26423da831","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--9e2bba94-950b-4fcf-8070-cb3f816c5f4e","attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","hcdLoader provides command-line access to the compromised system.","[{'source_name': 'Dell Lateral Movement', 'description': 'Carvey, H.. (2014, September 2). Where you AT?: Indicators of lateral movement using at.exe on Windows 7 systems. Retrieved January 25, 2016.', 'url': 'http://www.secureworks.com/resources/blog/where-you-at-indicators-of-lateral-movement-using-at-exe-on-windows-7-systems/'}]"
"relationship","relationship--8d976244-6d4e-443a-98c0-52fe1d94c388","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--9e2bba94-950b-4fcf-8070-cb3f816c5f4e","attack-pattern--478aa214-2ca7-4ec0-9978-18798e514790","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","hcdLoader installs itself as a service for persistence.","[{'source_name': 'Dell Lateral Movement', 'description': 'Carvey, H.. (2014, September 2). Where you AT?: Indicators of lateral movement using at.exe on Windows 7 systems. Retrieved January 25, 2016.', 'url': 'http://www.secureworks.com/resources/blog/where-you-at-indicators-of-lateral-movement-using-at-exe-on-windows-7-systems/'}, {'source_name': 'ThreatStream Evasion Analysis', 'description': 'Shelmire, A.. (2015, July 6). Evasive Maneuvers. Retrieved January 22, 2016.', 'url': 'https://www.threatstream.com/blog/evasive-maneuvers-the-wekby-group-attempts-to-evade-analysis-via-custom-rop'}]"
